analizo_cbo_skewness,analizo_anpm_standard_deviation,analizo_accm_skewness,analizo_lcom4_quantile_upper,analizo_npm_mode,analizo_acc_quantile_upper,analizo_sc_quantile_median,analizo_npa_quantile_max,analizo_cbo_variance,analizo_sc_variance,analizo_noa_quantile_median,analizo_accm_standard_deviation,analizo_mmloc_sum,analizo_rfc_quantile_ninety_five,analizo_npm_quantile_lower,analizo_rfc_mode,analizo_nom_quantile_upper,analizo_rfc_kurtosis,analizo_noc_quantile_median,analizo_lcom4_quantile_min,analizo_npa_kurtosis,analizo_loc_kurtosis,analizo_npa_variance,analizo_npa_standard_deviation,folder,analizo_acc_standard_deviation,analizo_lcom4_quantile_max,analizo_npm_quantile_min,analizo_noa_skewness,analizo_cbo_mode,analizo_acc_skewness,analizo_loc_mode,analizo_noc_kurtosis,analizo_anpm_quantile_ninety_five,analizo_noa_standard_deviation,analizo_accm_quantile_lower,analizo_acc_variance,analizo_accm_quantile_median,analizo_amloc_quantile_lower,analizo_mmloc_quantile_upper,analizo_accm_mode,analizo_npm_variance,analizo_sc_skewness,analizo_rfc_sum,analizo_lcom4_quantile_median,analizo_sc_quantile_ninety_five,analizo_nom_mode,analizo_amloc_quantile_ninety_five,analizo_lcom4_kurtosis,analizo_acc_kurtosis,analizo_noa_quantile_ninety_five,analizo_anpm_quantile_min,analizo_noa_quantile_upper,analizo_nom_quantile_lower,analizo_dit_sum,analizo_dit_mean,analizo_mmloc_kurtosis,analizo_nom_sum,analizo_noc_mean,analizo_cbo_mean,analizo_npm_quantile_median,analizo_accm_quantile_max,analizo_noc_quantile_max,analizo_npa_sum,analizo_loc_quantile_max,analizo_change_cost,analizo_noa_quantile_min,analizo_noa_quantile_lower,analizo_noa_mode,analizo_loc_quantile_min,analizo_npm_kurtosis,analizo_noc_quantile_upper,analizo_accm_kurtosis,analizo_sc_sum,analizo_dit_quantile_median,analizo_npa_mean,analizo_anpm_mode,analizo_noa_variance,analizo_anpm_quantile_max,analizo_acc_sum,analizo_noc_skewness,analizo_noa_mean,analizo_cbo_sum,analizo_lcom4_quantile_lower,analizo_loc_sum,analizo_noa_quantile_max,analizo_dit_standard_deviation,analizo_anpm_mean,analizo_rfc_quantile_lower,analizo_sc_quantile_lower,analizo_dit_quantile_max,analizo_sc_mean,analizo_mmloc_mean,analizo_npm_mean,analizo_dit_quantile_lower,analizo_amloc_skewness,analizo_dit_quantile_min,analizo_sc_kurtosis,analizo_mmloc_quantile_lower,analizo_total_cof,analizo_noa_kurtosis,analizo_dit_variance,analizo_npm_sum,analizo_npa_mode,analizo_sc_quantile_min,analizo_cbo_quantile_upper,analizo_npm_quantile_max,analizo_total_modules_with_defined_methods,analizo_acc_quantile_median,analizo_nom_kurtosis,analizo_acc_quantile_ninety_five,analizo_loc_skewness,analizo_sc_quantile_upper,analizo_total_methods_per_abstract_class,analizo_noc_variance,analizo_anpm_quantile_lower,analizo_sc_standard_deviation,analizo_npa_quantile_ninety_five,analizo_rfc_variance,analizo_rfc_quantile_max,analizo_anpm_variance,analizo_accm_sum,analizo_loc_quantile_ninety_five,analizo_nom_standard_deviation,analizo_dit_kurtosis,analizo_cbo_quantile_ninety_five,analizo_npm_skewness,analizo_loc_quantile_lower,analizo_total_abstract_classes,analizo_nom_quantile_min,analizo_lcom4_sum,analizo_nom_quantile_max,type,analizo_total_modules_with_defined_attributes,analizo_noc_standard_deviation,analizo_anpm_sum,analizo_loc_quantile_median,analizo_loc_quantile_upper,analizo_dit_quantile_ninety_five,analizo_mmloc_quantile_max,analizo_accm_quantile_upper,analizo_dit_quantile_upper,analizo_cbo_standard_deviation,analizo_acc_quantile_max,analizo_amloc_quantile_max,analizo_npa_quantile_upper,analizo_amloc_kurtosis,analizo_noc_quantile_min,analizo_accm_quantile_min,analizo_npa_skewness,analizo_mmloc_quantile_min,analizo_acc_quantile_min,analizo_cbo_quantile_median,analizo_anpm_quantile_median,analizo_accm_mean,analizo_anpm_kurtosis,analizo_npa_quantile_lower,analizo_dit_mode,analizo_rfc_quantile_upper,analizo_mmloc_quantile_ninety_five,analizo_noc_mode,analizo_lcom4_mean,analizo_cbo_quantile_min,analizo_noa_sum,analizo_mmloc_skewness,analizo_noc_quantile_lower,analizo_loc_mean,analizo_lcom4_variance,analizo_accm_variance,analizo_total_modules,analizo_nom_mean,analizo_npm_quantile_upper,analizo_amloc_mode,analizo_loc_standard_deviation,analizo_noc_sum,analizo_mmloc_standard_deviation,analizo_anpm_skewness,analizo_sc_quantile_max,analizo_rfc_standard_deviation,analizo_nom_quantile_ninety_five,analizo_accm_quantile_ninety_five,analizo_acc_quantile_lower,analizo_anpm_quantile_upper,analizo_dit_skewness,analizo_mmloc_variance,analizo_amloc_mean,analizo_acc_mean,analizo_npa_quantile_min,analizo_amloc_sum,analizo_nom_quantile_median,analizo_amloc_quantile_upper,analizo_cbo_quantile_lower,analizo_sc_mode,analizo_lcom4_mode,analizo_total_loc,analizo_mmloc_mode,analizo_rfc_skewness,analizo_npa_quantile_median,analizo_cbo_kurtosis,analizo_nom_skewness,analizo_cbo_quantile_max,analizo_lcom4_standard_deviation,analizo_amloc_standard_deviation,analizo_rfc_quantile_median,analizo_lcom4_quantile_ninety_five,analizo_rfc_quantile_min,analizo_total_nom,analizo_noc_quantile_ninety_five,analizo_npm_standard_deviation,analizo_nom_variance,analizo_lcom4_skewness,analizo_loc_variance,analizo_amloc_quantile_min,analizo_rfc_mean,analizo_acc_mode,analizo_mmloc_quantile_median,analizo_amloc_quantile_median,analizo_npm_quantile_ninety_five,analizo_amloc_variance
1.3608276349,0.4245437819,-0.2825228748,2,2,1,1,0,1.5,6.3,9,1.2516038512,225,123,2,None,7,2.901459236,0,1,0,1.0785171729,0,0,farma,1.2247448714,3,2,1.1286214,0,1.3608276349,None,0,2,5.4589376256,3.4,1.5,4.5,17.6,53,None,134.3,2.0173435258,238,1,6,None,32.8571428571,0.3125,2,19,1,12,4,1,0.2,-0.4719616406,49,0,1,4,5.7142857143,0,0,416,0.4,5,7,None,60,4.7481355851,0,-0.7439878668,8,0,0,None,29.8,2,5,0,10.4,5,1,891,19,0.4472135955,1.5101382489,26,0,1,1.6,45,8.4,0,-0.1803784546,0,4.2252456538,37,0.25,1.0992748074,0.2,42,0,0,1,29,5,1,4.5559860705,3,1.3634512326,1,0,0,1.1935483871,2.5099800796,0,2012.3,123,0.1802374228,20.848156682,416,11.9874934828,5,3,2.166638351,88,0,2,8,31,y2017,5,0,7.5506912442,97,230,1,67,4.75,0,1.2247448714,3,32.8571428571,0,-2.0728387122,0,2.4838709677,0,30,0,1,1.5,4.1696313364,-2.2338416254,0,0,50,67,0,1.6,0,52,0.8759138572,0,178.2,0.8,1.5665122003,5,9.8,5,None,148.267326138,0,14.8828760661,-0.0280892288,6,44.8586669441,31,5.7142857143,0,1.8571428571,2.2360679775,221.5,23.6252995392,1,0,118.126497696,5,30,0,0,1,891,None,1.6057422445,0,2,2.1106432496,3,0.894427191,8.1657750619,32,3,7,49,0,11.5887876847,143.7,1.2577882373,21983.2,13.4193548387,47.6,0,38,24.25,29,66.6798823611
0,0,0,2,None,0,0,3,0,0,8,0,51,None,5,None,9,0,0,2,0,0,0,0,caduceusdc16,0,2,5,0,None,0,None,0,None,0,3.6666666667,0,3.6666666667,19.8888888889,51,None,0,0,27,2,None,None,None,0,0,None,1,8,9,1,1,0,9,0,0,5,3.6666666667,0,3,179,1,8,8,None,179,0,0,0,0,1,3,None,0,1,0,0,8,0,2,179,8,0,1,27,0,1,0,51,5,1,0,1,0,51,1,0,0,5,None,0,0,5,1,0,0,None,0,0,0,0,1,0,None,0,27,0,3.6666666667,None,0,0,None,0,179,0,9,2,9,y2017,1,0,1,179,179,None,51,3.6666666667,1,0,0,19.8888888889,3,0,0,3.6666666667,0,51,0,0,1,3.6666666667,0,3,None,27,None,None,2,0,8,0,0,179,0,0,1,9,5,None,0,0,0,0,0,0,None,None,0,1,0,0,19.8888888889,0,3,19.8888888889,9,19.8888888889,0,None,None,179,None,0,3,0,0,0,0,0,27,None,27,9,None,0,0,0,0,19.8888888889,27,None,51,19.8888888889,None,0
0,0.0785674201,0,1.75,None,0.75,1,0,0.5,2,6.5,2.985561965,57,41,2.75,None,7.25,0,0,1,0,0,0,0,group3,0.7071067812,2,2,0,None,0,None,0,1,4.9497474683,2.0555555556,0.5,3.1111111111,9.2638888889,40.75,None,4.5,0,48,1.5,2,None,26.5555555556,0,0,10,0.8888888889,8.25,3.75,1,0.5,0,11,0,0.5,3.5,5.2222222222,0,0,239,0.75,3,4.75,None,7,0,0,0,2,0.5,0,None,24.5,1,1,0,6.5,1,1.25,246,10,0.7071067812,0.9444444444,15.5,0.5,1,1,28.5,3.5,0.25,0,0,0,16.25,0.5,0,0.5,7,0,0,0.75,5,2,0.5,0,1,0,1.5,0,0,0.9166666667,1.4142135624,0,578,41,0.0061728395,6.2222222222,239,4.9497474683,0,1,0,65,0,2,3,9,y2017,2,0,1.8888888889,123,181,1,53,4.1666666667,0.75,0.7071067812,1,26.5555555556,0,0,0,1,0,4,0,0.5,0.9444444444,3.1111111111,0,0,None,32.5,53,0,1.5,0,13,0,0,123,0.5,8.9135802469,2,5.5,4.25,None,164.048773235,0,34.6482322781,0,2,24.0416305603,9,5.2222222222,0.25,0.9722222222,0,1200.5,15.0277777778,0.5,0,30.0555555556,5.5,20.7916666667,0.25,None,None,246,None,0,0,0,0,1,0.7071067812,16.3027396774,24,2,7,11,0,2.1213203436,24.5,0,26912,3.5,24,None,28.5,15.0277777778,5,265.779320988
0,0.3469443332,0,1.5,4,1,1,0,0.3333333333,1,2,0.7920320794,57,44,2,None,8,0,0,1,0,0,0,0,simpleagent,0.5773502692,2,0,0,1,0,None,0,1.5,4.7258156263,2.125,0.3333333333,2.5,11.5,21.5,None,5.3333333333,0,60,1,2,None,16,0,0,9,0.8333333333,5.5,3,1,0.3333333333,0,18,0,0.6666666667,4,3.3333333333,0,0,168,0.67,0,1,None,32,0,0,0,3,0,0,None,22.3333333333,1.5,2,0,3.6666666667,2,1,236,9,0.5773502692,1.1111111111,8,0.5,1,1,19,2.6666666667,0,0,0,0,17.5,0.3333333333,0,0.3333333333,8,0,0,1,4,3,1,0,1,0,1.5,0,0,0.9166666667,1,0,448,44,0.1203703704,7.5833333333,168,5.2915026221,0,1,0,34,0,2,4,12,y2017,2,0,3.3333333333,36,102,1,22,2.9166666667,0.5,0.5773502692,1,16,0,0,0,1.75,0,14,0,1,1,2.5277777778,0,0,0,28,22,0,1.3333333333,0,11,0,0,78.6666666667,0.3333333333,0.6273148148,3,6,4,None,77.3907832583,0,4.3588989435,0,2,21.1660104885,12,3.3333333333,0.5,1.25,0,19,13,0.6666666667,0,39,4,15,0.5,None,1,236,None,0,0,0,0,1,0.5773502692,3.6055512755,12,2,4,18,0,2.3094010768,28,0,5989.33333333,9,20,1,21,14,4,13
0,0.5126524164,0,2.5,None,0.75,1.5,0,0.5,4.5,15,1.5968828142,85,105,4.75,None,24.5,0,0,1,0,0,0,0,geneking,0.7071067812,3,4,0,None,0,None,0,1.1,12.7279220614,1.9395833333,0.5,2.5041666667,9.5270833333,56.25,None,4.5,0,130,2,3,None,21.2333333333,0,0,24,0.375,19.5,13.5,1,0.5,0,38,0,0.5,5.5,3.6333333333,0,0,637,1,6,10.5,None,45,0,0,0,3,0.5,0,None,162,1.1,1,0,15,1,1.5,682,24,0.7071067812,0.7375,45,0.75,1,1.5,42.5,5.5,0.25,0,0,0,28.75,0.5,0,0.5,11,0,0,0.75,7,2,0.5,0,1,0,2.25,0,0,0.55625,2.1213203436,0,3200,105,0.2628125,5.0083333333,637,15.5563491861,0,1,0,193,0,8,4,30,y2017,2,0,1.475,341,489,1,70,3.06875,0.75,0.7071067812,1,21.2333333333,0,0,0,1.375,0,15,0,0.5,0.7375,2.5041666667,0,0,None,85,70,0,2,0,30,0,0,341,2,2.5500347222,2,19,6.25,None,418.607214462,0,38.8908729653,0,3,56.5685424949,30,3.6333333333,0.25,0.91875,0,1512.5,13.4291666667,0.5,0,26.8583333333,19,17.33125,0.25,None,None,682,None,0,0,0,0,1,1.4142135624,11.036758343,65,3,25,38,0,2.1213203436,242,0,175232,5.625,65,None,42.5,13.4291666667,7,121.810034722
0,0,0,2,None,0,0,0,0,0,5,0,69,None,4,None,10,0,0,2,0,0,0,0,gin,0,2,4,0,None,0,None,0,None,0,4.2,0,4.2,19.5,69,None,0,0,30,2,None,None,None,0,0,None,0.5,5,10,1,1,0,10,0,0,4,4.2,0,0,195,1,5,5,None,195,0,0,0,0,1,0,None,0,0.5,0,0,5,0,2,195,5,0,0.5,30,0,1,0,69,4,1,0,1,0,69,1,0,0,4,None,0,0,4,1,0,0,None,0,0,0,0,0.5,0,None,0,30,0,4.2,None,0,0,None,0,195,0,10,2,10,y2017,1,0,0.5,195,195,None,69,4.2,1,0,0,19.5,0,0,0,4.2,0,69,0,0,0.5,4.2,0,0,None,30,None,None,2,0,5,0,0,195,0,0,1,10,4,None,0,0,0,0,0,0,None,None,0,0.5,0,0,19.5,0,0,19.5,10,19.5,0,None,None,195,None,0,0,0,0,0,0,0,30,None,30,10,None,0,0,0,0,19.5,30,None,69,19.5,None,0
1.129338115,0.2907127257,0.406109245,2.75,4,1.5,2,0,1.5833333333,6.3333333333,10,1.292398986,147,75,3.5,None,13.5,-0.7786407546,0,2,0,-2.8883992234,0,0,agentkn,1.2583057392,5,2,0,1,1.129338115,None,0,1.4,4.8989794856,2.0979166667,1.5833333333,2.9,12.6395833333,41.75,None,88,1.129338115,173,2,6,5,26.6,4,2.2271468144,16,0.8,11.5,5,1,0.25,1.3254086772,44,0,1.25,4,4.6,0,0,266,0.56,4,8.5,10,71,3.8140495868,0,-2.8621562811,10,0,0,None,24,1.4,5,0,10,5,2,613,16,0.5,1.1041666667,26.75,1.5,1,2.5,36.75,8,0,0.6110906606,0,2.2271468144,27,0.4166666667,1.5,0.25,32,0,0,1.5,22,4,1,2.4589508913,3,0.51945489,3,0,0,0.8875,2.5166114784,0,594.916666667,75,0.0845138889,12.1916666667,266,8.9814623902,4,3,1.9381883305,81.5,0,5,11,24,y2017,4,0,4.4166666667,138,209.75,1,56,3.85,0.25,1.2583057392,3,26.6,0,1.101619299,0,1.7916666667,0,27,0,1,1.1083333333,3.0479166667,-4.6677843128,0,0,55.5,56,0,2.75,0,40,1.377335611,0,153.25,2.25,1.6702951389,4,11,8.5,None,92.3052002869,0,13.6717470232,-0.0361317912,6,24.3909136087,24,4.6,0.75,1.325,2,186.916666667,16.4395833333,1.25,0,65.7583333333,7.5,19.4,0.75,2,2,613,27,0.7688365725,0,2.2271468144,1.6231780264,3,1.5,7.7566201564,39,5,20,44,0,9.3808315197,80.6666666667,2,8520.25,7.9583333333,43.25,1,32,15.6,22,60.16515625
0,0.6138079698,0,2.75,None,0.75,1.5,0,0.5,4.5,29.5,2.2047982275,250,238,6.25,None,31,0,0,2,0,0,0,0,mamenchis,0.7071067812,3,4,0,None,0,None,0,1.5555555556,31.8198051534,4.2170138889,0.5,4.9965277778,20.9340277778,160.5,None,40.5,0,288,2.5,3,None,28.6111111111,0,0,52,0.6875,40.75,21,1,0.5,0,52,0,0.5,8.5,6.5555555556,0,0,1030,0.75,7,18.25,None,294,0,0,0,3,0.5,0,None,1012.5,1.5555555556,1,0,29.5,1,2.25,1324,52,0.7071067812,1.1215277778,97,0.75,1,1.5,125,8.5,0.25,0,0,0,89.5,0.5,0,0.5,17,0,0,0.75,13,2,0.5,0,1,0,2.25,0,0,0.9045138889,2.1213203436,0,17672,238,0.3767602238,9.9930555556,1030,14.1421356237,0,1,0,478,0,16,5,36,y2017,2,0,2.2430555556,662,846,1,196,5.7760416667,0.75,0.7071067812,1,28.6111111111,0,0,0,3.4375,0,54,0,0.5,1.1215277778,4.9965277778,0,0,None,191,196,0,2.5,0,59,0,0,662,0.5,4.8611352238,2,26,10.75,None,520.430590953,0,100.409162928,0,3,132.936074863,36,6.5555555556,0.25,1.3385416667,0,10082,23.4930555556,0.5,0,46.9861111111,26,26.0520833333,0.25,None,None,1324,None,0,0,0,0,1,0.7071067812,7.2380235797,144,3,50,52,0,6.3639610307,200,0,270848,18.375,144,None,125,23.4930555556,13,52.3889853395
0,0.4279856834,0,2.75,None,0.75,3,0,2,18,19.5,3.6843984915,236,106,7.75,None,15.25,0,0,2,0,0,0,0,parsagent3,0.7071067812,3,4,0,None,0,None,0,1.1052631579,24.7487373415,2.302631579,0.5,3.6052631579,10.2631578947,175.5,None,112.5,0,114,2.5,6,None,32.0526315789,0,0,37,0.5,28.25,7.75,1,0.5,0,23,0,1,11.5,6.2105263158,0,0,609,1,2,10.75,None,12,0,0,0,6,0.5,0,None,612.5,1.1052631579,1,0,19.5,2,2.25,621,37,0.7071067812,0.8026315789,32.5,1.5,1,3,118,11.5,0.25,0,0,0,60.5,0.5,0,0.5,23,0,0,1.5,19,2,0.5,0,1,0,4.5,0,0,0.6513157895,4.2426406871,0,4802,106,0.1831717452,7.2105263158,609,10.6066017178,0,2,0,161.25,0,4,5,19,y2017,2,0,1.6052631579,310.5,459.75,1,233,4.9078947368,0.75,1.4142135624,1,32.0526315789,0,0,0,1,0,3,0,1,0.8026315789,3.6052631579,0,0,None,81.5,233,0,2.5,0,39,0,0,310.5,0.5,13.5747922438,2,11.5,15.25,None,422.142748368,0,162.634559673,0,6,69.2964645563,19,6.2105263158,0.25,0.9539473684,0,26450,17.5263157895,0.5,0,35.0526315789,11.5,24.7894736842,0.5,None,None,621,None,0,0,0,0,2,0.7071067812,20.5433128008,57,3,8,23,0,10.6066017178,112.5,0,178204.5,3,57,None,118,17.5263157895,19,422.027700831
0,0.3535533906,0,2.5,None,0,0,0,0,0,8,2.1213203436,86,23,3,None,6.5,0,0,1,0,0,0,0,limitator,0,3,2,0,0,0,None,0,1,4.2426406871,1.75,0,2.5,10.0625,62.5,None,8,0,27,2,0,None,29.75,0,0,11,0.5,9.5,3.5,1,0.5,0,10,0,0,4,4,0,0,238,1,5,6.5,None,7,0,0,0,0,0.5,0,None,18,1,0,0,8,0,1.5,245,11,0.7071067812,0.75,8.75,0,1,0,43,4,0.25,0,0,0,23.5,0,0,0.5,8,0,0,0,6,2,0,0,0,0,0,0,0,0.625,0,0,180.5,23,0.125,5,238,4.2426406871,0,0,0,64.75,0,2,4,8,y2017,2,0,1.5,122.5,180.25,1,82,3.25,0.75,0,0,29.75,0,0,0,1,0,4,0,0,0.75,2.5,0,0,None,18.25,82,0,2,0,16,0,0,122.5,2,4.5,2,5,5,None,163.341666454,0,55.1543289326,0,0,13.4350288425,8,4,0,0.875,0,3042,16.625,0,0,33.25,5,23.1875,0,0,None,245,None,0,0,0,0,0,1.4142135624,18.5615530061,13.5,3,4,10,0,2.8284271248,18,0,26680.5,3.5,13.5,0,43,16.625,6,344.53125
0,0.1204412649,0,2.5,None,0.75,2.5,0,0.5,0.5,15,0.4584538471,76,72,5.5,None,13.75,0,0,1,0,0,0,0,madagent,0.7071067812,3,5,0,None,0,None,0,0.7857142857,8.4852813742,2.5906593407,0.5,2.7527472528,14.6442307692,43,None,2,0,130,2,3,None,18.0769230769,0,0,21,0.6153846154,18,13.25,1,0.5,0,27,0,1.5,6,3.0769230769,0,0,235,0.75,9,12,None,189,0,0,0,5,0.5,0,None,72,0.7857142857,1,0,15,3,1.5,424,21,0.7071067812,0.7005494505,61.5,2.25,1,2.5,38,6,0.25,0,0,0,33,0.5,0,0.5,12,0,2,1.75,7,2,0.5,0,1,0,2.75,0,0,0.657967033,0.7071067812,0,98,72,0.0145060983,5.5054945055,235,0.7071067812,0,2,0,200.5,0,13,4,14,y2017,2,0,1.4010989011,212,223.5,1,48,2.9148351648,0.75,0.7071067812,1,18.0769230769,0,0,0,2.4285714286,0,28,0,1.5,0.7005494505,2.7527472528,0,0,None,68.5,48,0,2,1,30,0,0,212,2,0.21017993,2,13.5,6.5,None,32.5269119346,0,14.1421356237,0,3,9.8994949366,14,3.0769230769,0.25,0.7431318681,0,200,15.7884615385,0.5,0,31.5769230769,13.5,16.9326923077,1.25,None,None,424,None,0,0,0,0,2,1.4142135624,3.2363733447,65,3,58,27,0,1.4142135624,0.5,0,1058,13.5,65,None,38,15.7884615385,7,10.474112426
0,0,0,2,None,0,0,0,0,0,21,0,59,None,4,None,4,0,0,2,0,0,0,0,tangxun,0,2,4,0,None,0,None,0,None,0,4.5,0,4.5,28.25,59,None,0,0,26,2,None,None,None,0,0,None,1,21,4,1,1,0,4,0,0,4,4.5,0,0,113,1,21,21,None,113,0,0,0,0,1,0,None,0,1,0,0,21,0,2,113,21,0,1,26,0,1,0,59,4,1,0,1,0,59,1,0,0,4,None,0,0,4,1,0,0,None,0,0,0,0,1,0,None,0,26,0,4.5,None,0,0,None,0,113,0,4,2,4,y2017,1,0,1,113,113,None,59,4.5,1,0,0,28.25,0,0,0,4.5,0,59,0,0,1,4.5,0,0,None,26,None,None,2,0,21,0,0,113,0,0,1,4,4,None,0,0,0,0,0,0,None,None,0,1,0,0,28.25,0,0,28.25,4,28.25,0,None,None,113,None,0,0,0,0,0,0,0,26,None,26,4,None,0,0,0,0,28.25,26,None,59,28.25,None,0
0,0.6048288361,0,2.75,None,0.75,1.5,0,0.5,4.5,29.5,2.2968343482,271,235,6.25,None,30.25,0,0,2,0,0,0,0,mosateam,0.7071067812,3,4,0,None,0,None,0,1.5428571429,31.8198051534,4.2495535714,0.5,5.0616071429,22.6892857143,172.75,None,40.5,0,285,2.5,3,None,29.2571428571,0,0,52,0.6875,40.75,20.75,1,0.5,0,51,0,0.5,8.5,6.6857142857,0,0,1024,1,7,18.25,None,328,0,0,0,3,0.5,0,None,1012.5,1.5428571429,1,0,29.5,1,2.25,1352,52,0.7071067812,1.1151785714,96.25,0.75,1,1.5,135.5,8.5,0.25,0,0,0,98.25,0.5,0,0.5,17,0,0,0.75,13,2,0.5,0,1,0,2.25,0,0,0.9013392857,2.1213203436,0,17112.5,235,0.3658179209,10.1232142857,1024,13.4350288425,0,1,0,502,0,16,5,35,y2017,2,0,2.2303571429,676,850,1,210,5.8736607143,0.75,0.7071067812,1,29.2571428571,0,0,0,3.4375,0,61,0,0.5,1.1151785714,5.0616071429,0,0,None,188.75,210,0,2.5,0,59,0,0,676,0.5,5.275448023,2,25.5,10.75,None,492.146319706,0,105.358910397,0,3,130.81475452,35,6.6857142857,0.25,1.3290178571,0,11100.5,24.8785714286,0.5,0,49.7571428571,25.5,27.0678571429,0.25,None,None,1352,None,0,0,0,0,1,0.7071067812,6.1922350981,142.5,3,50,51,0,6.3639610307,180.5,0,242208,20.5,142.5,None,135.5,24.8785714286,13,38.3437755102
1.2932338163,0.5207381658,-0.5119193067,2,None,1,1,0,1.2,5.7,11,1.6600935291,202,138,2,None,10,2.6975010678,0,1,0,-1.9229596159,0,0,agentf,1.6431676725,4,1,0.3515177995,1,1.7355817666,None,0,2,8.5029406678,2.1282051282,2.7,4.8571428571,10,61,None,174.7,2.0428313422,286,1,6,None,29.4,2.6643598616,3.2510288066,24,0.7435897436,11,7,2,0.4,-2.9583196327,66,0,1.2,6,5.5,0,0,361,0.56,0,11,11,19,4.2735031253,0,-3.1675976011,9,0,0,None,72.3,2,6,0,11.4,6,1,928,24,0.5477225575,1.3109401709,45,1,1,1.8,40.4,9.8,0,0.1702844792,0,4.4228993537,20,0.3,2.0660227384,0.3,49,0,0,1,33,5,1,4.0422380447,4,0.1715873892,1,0,0,1,2.3874672773,0,2463.7,138,0.2711682373,19.5964590965,361,14.8391374412,-3.3333333333,3,2.0308070403,90,0,1,9,39,y2017,4,0,6.5547008547,164,294,1,64,5,1,1.095445115,4,29.4,0,-1.9408087419,0,2.1111111111,0,19,0,1,1.1111111111,3.9192918193,-1.8308727036,0,0,55,64,0,1.8,0,57,0.1487112618,0,185.6,1.7,2.7559105255,5,13.2,7,None,141.312773662,0,21.5708136147,0.4880347875,6,49.6356726559,39,5.5,0,1.7,0.6085806195,465.3,18.216996337,1.2,0,91.084981685,9,23.4285714286,1,1,1,928,None,1.2132827409,0,2.9166666667,1.914323048,3,1.303840481,8.669548897,46,4,2,66,0,13.2174127574,220.2,1.714392328,19969.3,9.2564102564,57.2,0,38,19,33,75.161078077
0,0,0,2,None,0,0,0,0,0,19,0,54,None,9,None,16,0,0,2,0,0,0,0,rubick,0,2,9,0,None,0,None,0,None,0,5.0625,0,5.0625,26.1875,54,None,0,0,75,2,None,None,None,0,0,None,0.8125,19,16,1,1,0,16,0,0,9,5.0625,0,0,419,1,19,19,None,419,0,0,0,0,1,0,None,0,0.8125,0,0,19,0,2,419,19,0,0.8125,75,0,1,0,54,9,1,0,1,0,54,1,0,0,9,None,0,0,9,1,0,0,None,0,0,0,0,0.8125,0,None,0,75,0,5.0625,None,0,0,None,0,419,0,16,2,16,y2017,1,0,0.8125,419,419,None,54,5.0625,1,0,0,26.1875,0,0,0,5.0625,0,54,0,0,0.8125,5.0625,0,0,None,75,None,None,2,0,19,0,0,419,0,0,1,16,9,None,0,0,0,0,0,0,None,None,0,0.8125,0,0,26.1875,0,0,26.1875,16,26.1875,0,None,None,419,None,0,0,0,0,0,0,0,75,None,75,16,None,0,0,0,0,26.1875,75,None,54,26.1875,None,0
0,0,0,3,None,0,0,0,0,0,10,0,88,None,7,None,9,0,0,3,0,0,0,0,parscat2,0,3,7,0,None,0,None,0,None,0,6.1111111111,0,6.1111111111,22,88,None,0,0,33,3,None,None,None,0,0,None,0.8888888889,10,9,1,1,0,9,0,0,7,6.1111111111,0,0,198,1,10,10,None,198,0,0,0,0,1,0,None,0,0.8888888889,0,0,10,0,3,198,10,0,0.8888888889,33,0,1,0,88,7,1,0,1,0,88,1,0,0,7,None,0,0,7,1,0,0,None,0,0,0,0,0.8888888889,0,None,0,33,0,6.1111111111,None,0,0,None,0,198,0,9,3,9,y2017,1,0,0.8888888889,198,198,None,88,6.1111111111,1,0,0,22,0,0,0,6.1111111111,0,88,0,0,0.8888888889,6.1111111111,0,0,None,33,None,None,3,0,10,0,0,198,0,0,1,9,7,None,0,0,0,0,0,0,None,None,0,0.8888888889,0,0,22,0,0,22,9,22,0,None,None,198,None,0,0,0,0,0,0,0,33,None,33,9,None,0,0,0,0,22,33,None,88,22,None,0
0,0.5543389457,0.2499779455,2.5,None,1,1,0,0.3333333333,1.3333333333,1.5,1.8712740758,96,17,3.25,None,5.75,-3.250011407,0,2,0,-1.705982906,0,0,ponpokoagent,0.5773502692,4,1,1.5970779829,1,0,None,0,2,3.109126351,1.1875,0.3333333333,2.5,3.84375,37.75,None,8.3333333333,0,41,2,2,None,20.4,4,-6,7,0.75,3.25,3.5,2,0.5,-3.2546042035,19,0,0.5,4.5,4.8,0,0,102,1,0,0.75,None,6,0.912,0,-4.4103697362,4,0.5,0,1,9.6666666667,2,2,0,2.5,2,2,210,7,0.5773502692,1.1875,6,0,1,1,24,4.5,0,0.0931756508,0,-6,8.25,0.1666666667,2.7039239001,0.3333333333,18,0,0,1,8,4,0.5,0.928,1,0.1615848947,2,0,0,0.9375,1.1547005384,0,40.9166666667,17,0.3072916667,10.8,102,2.5,-6,1,0,26.25,0,2,10,8,y2017,3,0,4.75,51,77.25,1,49,4.0125,1,0.5773502692,1,20.4,0,-5.3104859679,0,1,0,3,0,0.5,1,2.7,3.2645791439,0,1,14.75,49,0,2.5,0,10,0.3183955118,0,52.5,1,3.5016666667,4,4.75,5.75,None,41.8927201313,0,21.3072757527,1.7198680302,2,6.3966136875,8,4.8,0,1.25,0,454,11.19375,0.5,0,44.775,4.5,18.0375,0,2,2,210,None,-0.1404128888,0,-6,0.56,1,1,8.9169869491,10.5,4,3,19,0,2.886751346,6.25,2,1755,3,10.25,0,22,10.6875,8,79.51265625
