analizo_loc,analizo_rfc,analizo_npm,analizo_acc,analizo_dit,analizo_npa,analizo_anpm,analizo_cbo,analizo_mmloc,analizo_accm,analizo_noc,analizo__filename,analizo_noa,analizo__module,folder,analizo_lcom4,type,analizo_nom,analizo_amloc,analizo_sc
0,0,0,0,0,1,0,0,0,0,0,"['NewCogniTAO/Shrimp3DriverPlayer2_0_5_v3/shrimp3.h', 'NewCogniTAO/Shrimp3DriverPlayer2_0_5_v3/shrimp3.cc']",1,@5::@9,Magneton2Year,0,Magneton,0,0,0
0,0,0,0,0,1,0,0,0,0,0,"['NewCogniTAO/Shrimp3DriverPlayer2_0_5_v3/shrimp3.h', 'NewCogniTAO/Shrimp3DriverPlayer2_0_5_v3/shrimp3.cc']",1,player_shrimp3_cmd_t::@0::@2,Magneton2Year,0,Magneton,0,0,0
0,0,0,0,0,1,0,0,0,0,0,"['NewCogniTAO/Shrimp3DriverPlayer2_0_5_v3/shrimp3.h', 'NewCogniTAO/Shrimp3DriverPlayer2_0_5_v3/shrimp3.cc']",1,@5::@7,Magneton2Year,0,Magneton,0,0,0
0,0,0,0,0,1,0,0,0,0,0,"['NewCogniTAO/Shrimp3DriverPlayer2_0_5_v3/shrimp3.h', 'NewCogniTAO/Shrimp3DriverPlayer2_0_5_v3/shrimp3.cc']",1,player_shrimp3_cmd_t::@0::@1,Magneton2Year,0,Magneton,0,0,0
0,0,0,0,0,1,0,0,0,0,0,"['NewCogniTAO/Shrimp3DriverPlayer2_0_5_v3/shrimp3.h', 'NewCogniTAO/Shrimp3DriverPlayer2_0_5_v3/shrimp3.cc']",1,player_shrimp3_cmd_t::@0::@4,Magneton2Year,0,Magneton,0,0,0
0,0,0,0,0,2,0,0,0,0,0,"['NewCogniTAO/Shrimp3DriverPlayer2_0_5_v3/shrimp3.h', 'NewCogniTAO/Shrimp3DriverPlayer2_0_5_v3/shrimp3.cc']",2,@5::@8,Magneton2Year,0,Magneton,0,0,0
0,0,0,1,0,10,0,0,0,0,0,"['NewCogniTAO/Shrimp3DriverPlayer2_0_5_v3/shrimp3.h', 'NewCogniTAO/Shrimp3DriverPlayer2_0_5_v3/shrimp3.cc']",10,player_shrimp3_cmd_t,Magneton2Year,0,Magneton,0,0,0
0,0,0,1,0,1,0,0,0,0,0,"['NewCogniTAO/Shrimp3DriverPlayer2_0_5_v3/shrimp3.h', 'NewCogniTAO/Shrimp3DriverPlayer2_0_5_v3/shrimp3.cc']",1,player_shrimp3_data_t,Magneton2Year,0,Magneton,0,0,0
0,0,0,0,0,4,0,0,0,0,0,"['NewCogniTAO/Shrimp3DriverPlayer2_0_5_v3/shrimp3.h', 'NewCogniTAO/Shrimp3DriverPlayer2_0_5_v3/shrimp3.cc']",4,player_shrimp3_cmd_t::@0,Magneton2Year,0,Magneton,0,0,0
0,0,0,0,0,4,0,0,0,0,0,"['NewCogniTAO/Shrimp3DriverPlayer2_0_5_v3/shrimp3.h', 'NewCogniTAO/Shrimp3DriverPlayer2_0_5_v3/shrimp3.cc']",4,@5,Magneton2Year,0,Magneton,0,0,0
275,108,28,2,0,27,0.586206896551724,1,82,1.93103448275862,0,"['NewCogniTAO/Shrimp3DriverPlayer2_0_5_v3/shrimp3Commands.h', 'NewCogniTAO/Shrimp3DriverPlayer2_0_5_v3/shrimp3Commands.cc']",29,shrimp3_command,Magneton2Year,2,Magneton,29,9.48275862068965,2
48,44,16,11,0,0,0.6875,1,9,1,0,"['NewCogniTAO/Shrimp3DriverPlayer2_0_5_v3/shrimp3Proxy.h', 'NewCogniTAO/Shrimp3DriverPlayer2_0_5_v3/shrimp3Proxy.cc']",2,shrimp3Proxy,Magneton2Year,5,Magneton,16,3,5
24,4,3,0,0,0,0,1,17,1.33333333333333,0,"['NewCogniTAO/Shrimp3DriverPlayer2_0_5_v3/test.cpp', 'NewCogniTAO/Shrimp3DriverPlayer2_0_5_v3/test.h']",0,test,Magneton2Year,3,Magneton,3,8,3
62,3,1,0,0,0,2,1,62,7,0,"['NewCogniTAO/User-WorkingOnStage/boot/boot.cc', 'NewCogniTAO/User-WorkingOnStage/boot/boot.h']",0,NewCogniTAO/User-WorkingOnStage/boot/boot,Magneton2Year,1,Magneton,1,62,1
0,0,0,0,0,0,0,0,0,0,0,['NewCogniTAO/User-WorkingOnStage/boot/define_domain.h'],0,User-WorkingOnStage/boot/define_domain,Magneton2Year,0,Magneton,0,0,0
4,4,4,0,1,0,0.25,0,1,1,0,"['NewCogniTAO/User-WorkingOnStage/conditions/domain_player/CndBlobFinderNotSeeColor.h', 'NewCogniTAO/User-WorkingOnStage/conditions/domain_player/CndBlobFinderNotSeeColor.cpp']",1,conditions_domain_player::CndBlobFinderNotSeeColor,Magneton2Year,4,Magneton,4,1,0
4,4,4,0,1,0,0.25,0,1,1,0,"['NewCogniTAO/User-WorkingOnStage/conditions/domain_player/CndBlobFinderSeeColor.h', 'NewCogniTAO/User-WorkingOnStage/conditions/domain_player/CndBlobFinderSeeColor.cpp']",1,conditions_domain_player::CndBlobFinderSeeColor,Magneton2Year,4,Magneton,4,1,0
0,0,0,0,0,0,0,0,0,0,0,"['NewCogniTAO/User-WorkingOnStage/robot/devicesLib/domain_player/BlobFinder.h', 'NewCogniTAO/User-WorkingOnStage/robot/devicesLib/domain_player/BlobFinder.cc']",0,User-WorkingOnStage/robot/devicesLib/domain_player/BlobFinder,Magneton2Year,0,Magneton,0,0,0
0,0,0,0,0,0,0,0,0,0,0,['NewCogniTAO/User-WorkingOnStage/robot/devicesLib/domain_player/Laser.cc'],0,NewCogniTAO/User-WorkingOnStage/robot/devicesLib/domain_player/Laser,Magneton2Year,0,Magneton,0,0,0
0,0,0,0,0,0,0,0,0,0,0,['NewCogniTAO/User-WorkingOnStage/robot/devicesLib/domain_player/Ptz.cc'],0,NewCogniTAO/User-WorkingOnStage/robot/devicesLib/domain_player/Ptz,Magneton2Year,0,Magneton,0,0,0
30,20,6,0,3,1,0.5,3,12,1.33333333333333,0,"['NewCogniTAO/User-WorkingOnStage/robot/devicesLib/domain_player/gps.h', 'NewCogniTAO/User-WorkingOnStage/robot/devicesLib/domain_player/gps.cc']",4,player::GPS,Magneton2Year,3,Magneton,6,5,9
0,0,0,0,0,0,0,0,0,0,0,"['NewCogniTAO/User-WorkingOnStage/robot/devicesLib/domain_shrimp/BlobFinder.h', 'NewCogniTAO/User-WorkingOnStage/robot/devicesLib/domain_shrimp/BlobFinder.cc']",0,User-WorkingOnStage/robot/devicesLib/domain_shrimp/BlobFinder,Magneton2Year,0,Magneton,0,0,0
6,22,6,0,3,1,0.833333333333333,2,1,1,0,"['NewCogniTAO/User-WorkingOnStage/robot/devicesLib/domain_shrimp/Camera.h', 'NewCogniTAO/User-WorkingOnStage/robot/devicesLib/domain_shrimp/Camera.cc']",5,player::Camera,Magneton2Year,3,Magneton,6,1,6
2,1,1,1,2,0,1,0,2,1,1,"['NewCogniTAO/User-WorkingOnStage/robot/devicesLib/domain_shrimp/Device.h', 'NewCogniTAO/User-WorkingOnStage/robot/devicesLib/domain_shrimp/Device.cpp']",1,devices_shrimp::Device,Magneton2Year,1,Magneton,1,2,0
124,31,6,0,3,0,0.545454545454545,2,52,1.72727272727273,0,"['NewCogniTAO/User-WorkingOnStage/robot/devicesLib/domain_shrimp/Motor.h', 'NewCogniTAO/User-WorkingOnStage/robot/devicesLib/domain_shrimp/Motor.cpp']",4,devices_shrimp::Motor,Magneton2Year,4,Magneton,11,11.2727272727273,8
0,0,0,0,0,0,0,0,0,0,0,"['NewCogniTAO/User-WorkingOnStage/robot/devicesLib/domain_shrimp/Motor.h', 'NewCogniTAO/User-WorkingOnStage/robot/devicesLib/domain_shrimp/Motor.cpp']",0,User-WorkingOnStage/robot/devicesLib/domain_shrimp/Motor,Magneton2Year,0,Magneton,0,0,0
0,0,0,0,0,0,0,0,0,0,0,['NewCogniTAO/User-WorkingOnStage/robot/devicesLib/domain_shrimp/Ptz.cc'],0,NewCogniTAO/User-WorkingOnStage/robot/devicesLib/domain_shrimp/Ptz,Magneton2Year,0,Magneton,0,0,0
0,0,0,0,0,0,0,0,0,0,0,['NewCogniTAO/User-WorkingOnStage/tasks/domain_player/Defines.h'],0,NewCogniTAO/User-WorkingOnStage/tasks/domain_player/Defines,Magneton2Year,0,Magneton,0,0,0
0,0,0,0,0,0,0,0,0,0,0,['NewCogniTAO/User-WorkingOnStage/tasks/domain_player/TskExecuteSBCGraph.cpp'],0,User-WorkingOnStage/tasks/domain_player/TskExecuteSBCGraph,Magneton2Year,0,Magneton,0,0,0
17,6,6,0,2,0,0.333333333333333,0,4,1,0,"['NewCogniTAO/User-WorkingOnStage/tasks/domain_player/TskKeepDistanceAndAngle.h', 'NewCogniTAO/User-WorkingOnStage/tasks/domain_player/TskKeepDistanceAndAngle.cpp']",1,tasks_domain_player::TskKeepDistanceAndAngle,Magneton2Year,6,Magneton,6,2.83333333333333,0
0,0,0,0,0,0,0,0,0,0,0,['NewCogniTAO/User-WorkingOnStage/tasks/domain_player/TskTrackLittleLess.cpp'],0,User-WorkingOnStage/tasks/domain_player/TskTrackLittleLess,Magneton2Year,0,Magneton,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"['NewCogniTAO/User-WorkingOnStage/tasks/domain_player/TskUpdateSBC.cpp', 'NewCogniTAO/User-WorkingOnStage/tasks/domain_player/TskUpdateSBC.h']",0,User-WorkingOnStage/tasks/domain_player/TskUpdateSBC,Magneton2Year,0,Magneton,0,0,0
47,7,3,0,0,2,0.333333333333333,1,23,1,0,"['NewCogniTAO/User-WorkingOnStage/utils/Utils.cpp', 'NewCogniTAO/User-WorkingOnStage/utils/Utils.h']",2,NewCogniTAO/User-WorkingOnStage/utils/Utils,Magneton2Year,3,Magneton,3,15.6666666666667,3
1,1,1,0,0,0,1,0,1,1,0,"['NewCogniTAO/User-WorkingOnStage/variables/SrlRobotData.h', 'NewCogniTAO/User-WorkingOnStage/variables/SrlRobotData.cpp']",0,User-WorkingOnStage/variables/SrlRobotData,Magneton2Year,1,Magneton,1,1,0
9,1,1,0,0,0,2,0,9,1,0,['NewCogniTAO/User-WorkingOnStage/variables/VarOriginalGraph.cpp'],0,User-WorkingOnStage/variables/VarOriginalGraph,Magneton2Year,1,Magneton,1,9,0
9,1,1,0,0,0,2,0,9,1,0,['NewCogniTAO/User-WorkingOnStage/variables/VarSharedGraph.cpp'],0,User-WorkingOnStage/variables/VarSharedGraph,Magneton2Year,1,Magneton,1,9,0
64,4,1,0,0,0,2,2,64,7,0,"['NewCogniTAO/User/boot/boot.cc', 'NewCogniTAO/User/boot/boot.h']",0,NewCogniTAO/User/boot/boot,Magneton2Year,1,Magneton,1,64,2
1,1,1,3,0,0,0,0,1,1,0,"['NewCogniTAO/User/boot/boot.h', 'NewCogniTAO/User/boot/boot.cc']",0,BootHelp,Magneton2Year,1,Magneton,1,1,0
0,0,0,0,0,0,0,0,0,0,0,['NewCogniTAO/User/boot/define_domain.h'],0,User/boot/define_domain,Magneton2Year,0,Magneton,0,0,0
3,3,3,0,1,0,0,0,1,1,0,"['NewCogniTAO/User/conditions/domain_player/CndAllTeamReady.h', 'NewCogniTAO/User/conditions/domain_player/CndAllTeamReady.cpp']",0,conditions_domain_player::CndAllTeamReady,Magneton2Year,3,Magneton,3,1,0
3,3,3,0,1,0,0,0,1,1,0,"['NewCogniTAO/User/conditions/domain_player/CndAllTeamStopped.h', 'NewCogniTAO/User/conditions/domain_player/CndAllTeamStopped.cpp']",0,conditions_domain_player::CndAllTeamStopped,Magneton2Year,3,Magneton,3,1,0
3,3,3,0,1,0,0,0,1,1,0,"['NewCogniTAO/User/conditions/domain_player/CndBlindCycles.h', 'NewCogniTAO/User/conditions/domain_player/CndBlindCycles.cpp']",0,conditions_domain_player::CndBlindCycles,Magneton2Year,3,Magneton,3,1,0
6,4,4,0,1,0,0.25,0,3,1,0,"['NewCogniTAO/User/conditions/domain_player/CndBlobFinderNotSeeBlobIdn.h', 'NewCogniTAO/User/conditions/domain_player/CndBlobFinderNotSeeBlobIdn.cpp']",1,conditions_domain_player::CndBlobFinderNotSeeBlobIdn,Magneton2Year,4,Magneton,4,1.5,0
6,4,4,0,1,0,0.25,0,3,1,0,"['NewCogniTAO/User/conditions/domain_player/CndBlobFinderSeeBlobIdn.h', 'NewCogniTAO/User/conditions/domain_player/CndBlobFinderSeeBlobIdn.cpp']",1,conditions_domain_player::CndBlobFinderSeeBlobIdn,Magneton2Year,4,Magneton,4,1.5,0
3,3,3,0,1,0,0,0,1,1,0,"['NewCogniTAO/User/conditions/domain_player/CndBlockedWay.h', 'NewCogniTAO/User/conditions/domain_player/CndBlockedWay.cpp']",0,conditions_domain_player::CndBlockedWay,Magneton2Year,3,Magneton,3,1,0
3,3,3,0,1,0,0,0,1,1,0,"['NewCogniTAO/User/conditions/domain_player/CndCycle.h', 'NewCogniTAO/User/conditions/domain_player/CndCycle.cpp']",0,conditions_domain_player::CndCycle,Magneton2Year,3,Magneton,3,1,0
3,3,3,0,1,0,0,0,1,1,0,"['NewCogniTAO/User/conditions/domain_player/CndFreeWay.h', 'NewCogniTAO/User/conditions/domain_player/CndFreeWay.cpp']",0,conditions_domain_player::CndFreeWay,Magneton2Year,3,Magneton,3,1,0
28,5,3,0,1,0,0,1,20,1.66666666666667,0,"['NewCogniTAO/User/conditions/domain_player/CndIAmDead.h', 'NewCogniTAO/User/conditions/domain_player/CndIAmDead.cpp']",0,conditions_domain_player::CndIAmDead,Magneton2Year,3,Magneton,3,9.33333333333333,3
5,4,4,0,1,0,0.25,0,2,1,0,"['NewCogniTAO/User/conditions/domain_player/CndIsBPOrTimer.h', 'NewCogniTAO/User/conditions/domain_player/CndIsBPOrTimer.cpp']",1,conditions_domain_player::CndIsBPOrTimer,Magneton2Year,4,Magneton,4,1.25,0
3,3,3,0,1,0,0,0,1,1,0,"['NewCogniTAO/User/conditions/domain_player/CndLaserBlocked.h', 'NewCogniTAO/User/conditions/domain_player/CndLaserBlocked.cpp']",0,conditions_domain_player::CndLaserBlocked,Magneton2Year,3,Magneton,3,1,0
3,3,3,0,1,0,0,0,1,1,0,"['NewCogniTAO/User/conditions/domain_player/CndLaserNotBlocked.h', 'NewCogniTAO/User/conditions/domain_player/CndLaserNotBlocked.cpp']",0,conditions_domain_player::CndLaserNotBlocked,Magneton2Year,3,Magneton,3,1,0
0,0,0,0,0,0,0,0,0,0,0,['NewCogniTAO/User/conditions/domain_player/CndMiddleOfFrame.cpp'],0,User/conditions/domain_player/CndMiddleOfFrame,Magneton2Year,0,Magneton,0,0,0
16,5,5,0,1,0,0,0,12,1,0,"['NewCogniTAO/User/conditions/domain_player/CndMoveToPlace.h', 'NewCogniTAO/User/conditions/domain_player/CndMoveToPlace.cpp']",0,domain_player::CndMoveToPlace,Magneton2Year,5,Magneton,5,3.2,0
6,9,4,0,1,0,0,4,3,1,0,"['NewCogniTAO/User/conditions/domain_player/CndNotSeeBlobIdnParm.h', 'NewCogniTAO/User/conditions/domain_player/CndNotSeeBlobIdnParm.cpp']",1,conditions_domain_player::CndNotSeeBlobIdnParm,Magneton2Year,4,Magneton,4,1.5,16
6,10,4,0,1,0,0,4,3,1,0,"['NewCogniTAO/User/conditions/domain_player/CndNotSeeBlobIdnParmAndOdom.h', 'NewCogniTAO/User/conditions/domain_player/CndNotSeeBlobIdnParmAndOdom.cpp']",1,conditions_domain_player::CndNotSeeBlobIdnParmAndOdom,Magneton2Year,4,Magneton,4,1.5,16
0,0,0,0,0,0,0,0,0,0,0,['NewCogniTAO/User/conditions/domain_player/CndPtzAtEndAndAllAnswered.cpp'],0,User/conditions/domain_player/CndPtzAtEndAndAllAnswered,Magneton2Year,0,Magneton,0,0,0
0,0,0,0,0,0,0,0,0,0,0,['NewCogniTAO/User/conditions/domain_player/CndPtzAtStart.cpp'],0,User/conditions/domain_player/CndPtzAtStart,Magneton2Year,0,Magneton,0,0,0
3,3,3,0,1,0,0,0,1,1,0,"['NewCogniTAO/User/conditions/domain_player/CndReadyTaskForAllTeamFound.h', 'NewCogniTAO/User/conditions/domain_player/CndReadyTaskForAllTeamFound.cpp']",0,conditions_domain_player::CndReadyTaskForAllTeamFound,Magneton2Year,3,Magneton,3,1,0
14,7,5,0,1,0,0.2,1,5,1,0,"['NewCogniTAO/User/conditions/domain_player/CndSearchCycles.h', 'NewCogniTAO/User/conditions/domain_player/CndSearchCycles.cpp']",1,conditions_domain_player::CndSearchCycles,Magneton2Year,5,Magneton,5,2.8,5
11,10,4,0,1,0,0,4,6,1,0,"['NewCogniTAO/User/conditions/domain_player/CndSeeBlobIdnParm.h', 'NewCogniTAO/User/conditions/domain_player/CndSeeBlobIdnParm.cpp']",1,conditions_domain_player::CndSeeBlobIdnParm,Magneton2Year,4,Magneton,4,2.75,16
3,3,3,0,1,0,0,0,1,1,0,"['NewCogniTAO/User/conditions/domain_player/CndSubteamDecisionForEachMemberIsKnown.h', 'NewCogniTAO/User/conditions/domain_player/CndSubteamDecisionForEachMemberIsKnown.cpp']",0,conditions_domain_player::CndSubteamDecisionForEachMemberIsKnown,Magneton2Year,3,Magneton,3,1,0
5,4,4,0,1,0,1,0,2,1,0,"['NewCogniTAO/User/conditions/domain_player/CndTeamSizeXRunnersNum.h', 'NewCogniTAO/User/conditions/domain_player/CndTeamSizeXRunnersNum.cpp']",4,conditions_domain_player::CndTeamSizeXRunnersNum,Magneton2Year,4,Magneton,4,1.25,0
7,7,6,0,1,0,0.142857142857143,0,1,1,0,"['NewCogniTAO/User/decisions/domain_player/DapFirstAsLeader.h', 'NewCogniTAO/User/decisions/domain_player/DapFirstAsLeader.cpp']",0,decisions_domain_player::DatFirstAsLeader,Magneton2Year,7,Magneton,7,1,0
5,5,5,0,1,0,0.8,0,1,1,0,"['NewCogniTAO/User/decisions/domain_player/DapFirstAsLeader.h', 'NewCogniTAO/User/decisions/domain_player/DapFirstAsLeader.cpp']",0,decisions_domain_player::DapFirstAsLeader,Magneton2Year,5,Magneton,5,1,0
5,5,5,0,1,0,0.8,0,1,1,0,"['NewCogniTAO/User/decisions/domain_player/DapFirstReady.h', 'NewCogniTAO/User/decisions/domain_player/DapFirstReady.cpp']",0,decisions_domain_player::DapFirstReady,Magneton2Year,5,Magneton,5,1,0
7,7,6,0,1,0,0.142857142857143,0,1,1,0,"['NewCogniTAO/User/decisions/domain_player/DapFirstReady.h', 'NewCogniTAO/User/decisions/domain_player/DapFirstReady.cpp']",0,decisions_domain_player::DatFirstReady,Magneton2Year,7,Magneton,7,1,0
7,7,6,0,1,0,0.142857142857143,0,1,1,0,"['NewCogniTAO/User/decisions/domain_player/DapIdentical.h', 'NewCogniTAO/User/decisions/domain_player/DapIdentical.cpp']",0,decisions_domain_player::DatIdentical,Magneton2Year,7,Magneton,7,1,0
5,5,5,0,1,0,0.8,0,1,1,0,"['NewCogniTAO/User/decisions/domain_player/DapIdentical.h', 'NewCogniTAO/User/decisions/domain_player/DapIdentical.cpp']",0,decisions_domain_player::DapIdentical,Magneton2Year,5,Magneton,5,1,0
69,9,6,0,1,0,0.142857142857143,1,50,1.85714285714286,0,"['NewCogniTAO/User/decisions/domain_player/DapManOrGhost.h', 'NewCogniTAO/User/decisions/domain_player/DapManOrGhost.cpp']",0,decisions_domain_player::DatManOrGhost,Magneton2Year,7,Magneton,7,9.85714285714286,7
22,6,6,0,1,0,0.833333333333333,0,5,1,0,"['NewCogniTAO/User/decisions/domain_player/DapManOrGhost.h', 'NewCogniTAO/User/decisions/domain_player/DapManOrGhost.cpp']",0,decisions_domain_player::DapManOrGhost,Magneton2Year,6,Magneton,6,3.66666666666667,0
0,0,0,3,0,5,0,0,0,0,0,"['NewCogniTAO/User/decisions/domain_player/DapManOrGhost.h', 'NewCogniTAO/User/decisions/domain_player/DapManOrGhost.cpp']",5,decisions_domain_player::WM_ManOrGhost,Magneton2Year,0,Magneton,0,0,0
5,1,1,0,1,0,2,0,5,2,0,"['NewCogniTAO/User/decisions/domain_player/DapManOrGhost.h', 'NewCogniTAO/User/decisions/domain_player/DapManOrGhost.cpp']",0,decisions_domain_player::VlgLastDead,Magneton2Year,1,Magneton,1,5,0
7,7,7,0,1,0,0.142857142857143,0,1,1,0,"['NewCogniTAO/User/decisions/domain_player/DapSelectChildByID.h', 'NewCogniTAO/User/decisions/domain_player/DapSelectChildByID.cpp']",1,decisions::DatSelectChildByID,Magneton2Year,7,Magneton,7,1,0
13,4,4,0,1,0,0.75,0,4,1,0,"['NewCogniTAO/User/decisions/domain_player/DapSelectChildByID.h', 'NewCogniTAO/User/decisions/domain_player/DapSelectChildByID.cpp']",0,decisions::DapSelectChildByID,Magneton2Year,4,Magneton,4,3.25,0
18,5,5,0,1,0,0.8,0,5,1,0,"['NewCogniTAO/User/decisions/domain_player/DapSelectLeader.h', 'NewCogniTAO/User/decisions/domain_player/DapSelectLeader.cpp']",0,decisions::DapSelectLeader,Magneton2Year,5,Magneton,5,3.6,0
7,7,7,0,1,0,0.142857142857143,0,1,1,0,"['NewCogniTAO/User/decisions/domain_player/DapSelectLeader.h', 'NewCogniTAO/User/decisions/domain_player/DapSelectLeader.cpp']",1,decisions::DatSelectLeader,Magneton2Year,7,Magneton,7,1,0
5,5,5,0,1,0,0.8,0,1,1,0,"['NewCogniTAO/User/decisions/domain_player/DapSequential.h', 'NewCogniTAO/User/decisions/domain_player/DapSequential.cpp']",0,decisions_domain_player::DapSequential,Magneton2Year,5,Magneton,5,1,0
7,7,6,0,1,0,0.142857142857143,0,1,1,0,"['NewCogniTAO/User/decisions/domain_player/DapSequential.h', 'NewCogniTAO/User/decisions/domain_player/DapSequential.cpp']",0,decisions_domain_player::DatSequential,Magneton2Year,7,Magneton,7,1,0
10,10,9,0,1,0,0.4,0,1,1,0,"['NewCogniTAO/User/decisions/domain_player/DapTeamAllocation.h', 'NewCogniTAO/User/decisions/domain_player/DapTeamAllocation.cpp']",1,decisions_domain_player::DatTeamAllocation,Magneton2Year,10,Magneton,10,1,0
4,4,4,0,0,2,1.25,0,1,1,0,"['NewCogniTAO/User/decisions/domain_player/DapTeamAllocation.h', 'NewCogniTAO/User/decisions/domain_player/DapTeamAllocation.cpp']",2,decisions_domain_player::Job,Magneton2Year,4,Magneton,4,1,0
4,4,4,0,0,2,1.25,0,1,1,0,"['NewCogniTAO/User/decisions/domain_player/DapTeamAllocation.h', 'NewCogniTAO/User/decisions/domain_player/DapTeamAllocation.cpp']",2,decisions_domain_player::Do,Magneton2Year,4,Magneton,4,1,0
6,6,6,0,1,0,0.833333333333333,0,1,1,0,"['NewCogniTAO/User/decisions/domain_player/DapTeamAllocation.h', 'NewCogniTAO/User/decisions/domain_player/DapTeamAllocation.cpp']",1,decisions_domain_player::DapTeamAllocation,Magneton2Year,6,Magneton,6,1,0
15,5,5,0,1,0,0.8,0,5,1,0,"['NewCogniTAO/User/decisions/domain_player/DapTogether.h', 'NewCogniTAO/User/decisions/domain_player/DapTogether.cpp']",0,decisions::DapTogether,Magneton2Year,5,Magneton,5,3,0
14,6,6,0,1,0,0.166666666666667,0,9,1,0,"['NewCogniTAO/User/decisions/domain_player/DapTogether.h', 'NewCogniTAO/User/decisions/domain_player/DapTogether.cpp']",1,decisions::DatTogether,Magneton2Year,6,Magneton,6,2.33333333333333,0
8,8,7,0,1,0,0.25,0,1,1,0,"['NewCogniTAO/User/decisions/domain_player/DepAllTeamStopped.h', 'NewCogniTAO/User/decisions/domain_player/DepAllTeamStopped.cpp']",1,decisions_domain_player::DetAllTeamStopped,Magneton2Year,8,Magneton,8,1,0
6,6,6,0,1,0,1,0,1,1,0,"['NewCogniTAO/User/decisions/domain_player/DepAllTeamStopped.h', 'NewCogniTAO/User/decisions/domain_player/DepAllTeamStopped.cpp']",1,decisions_domain_player::DepAllTeamStopped,Magneton2Year,6,Magneton,6,1,0
7,7,6,0,1,0,0.142857142857143,0,1,1,0,"['NewCogniTAO/User/decisions/domain_player/DnpFirstReady.h', 'NewCogniTAO/User/decisions/domain_player/DnpFirstReady.cpp']",0,decisions_domain_player::DntFirstReady,Magneton2Year,7,Magneton,7,1,0
6,6,6,0,1,0,0.666666666666667,0,1,1,0,"['NewCogniTAO/User/decisions/domain_player/DnpFirstReady.h', 'NewCogniTAO/User/decisions/domain_player/DnpFirstReady.cpp']",0,decisions_domain_player::DnpFirstReady,Magneton2Year,6,Magneton,6,1,0
7,7,6,0,1,0,0.142857142857143,0,1,1,0,"['NewCogniTAO/User/decisions/domain_player/DnpFirstReadyForEveryone.h', 'NewCogniTAO/User/decisions/domain_player/DnpFirstReadyForEveryone.cpp']",0,decisions_domain_player::DntFirstReadyForEveryone,Magneton2Year,7,Magneton,7,1,0
5,5,5,0,1,0,0.8,0,1,1,0,"['NewCogniTAO/User/decisions/domain_player/DnpFirstReadyForEveryone.h', 'NewCogniTAO/User/decisions/domain_player/DnpFirstReadyForEveryone.cpp']",0,decisions_domain_player::DnpFirstReadyForEveryone,Magneton2Year,5,Magneton,5,1,0
27,8,7,0,1,0,0.142857142857143,1,12,1.28571428571429,0,"['NewCogniTAO/User/decisions/domain_player/DnpSelectFirstBehavior.h', 'NewCogniTAO/User/decisions/domain_player/DnpSelectFirstBehavior.cpp']",2,decisions::DntSelectFirstBehavior,Magneton2Year,7,Magneton,7,3.85714285714286,7
24,6,6,0,1,0,1,0,5,1,0,"['NewCogniTAO/User/decisions/domain_player/DnpSelectFirstBehavior.h', 'NewCogniTAO/User/decisions/domain_player/DnpSelectFirstBehavior.cpp']",1,decisions::DnpSelectFirstBehavior,Magneton2Year,6,Magneton,6,4,0
72,1,1,0,0,0,2,0,72,15,0,['NewCogniTAO/User/environment/Rgb2Yuv.c'],0,NewCogniTAO/User/environment/Rgb2Yuv,Magneton2Year,1,Magneton,1,72,0
9,7,6,0,1,1,0.833333333333333,0,4,1,0,"['NewCogniTAO/User/plans/domain_player/magneton/MntKeyPressed.h', 'NewCogniTAO/User/plans/domain_player/magneton/MntKeyPressed.cpp']",1,plans_domain_player_magneton::MntKeyPressed,Magneton2Year,6,Magneton,6,1.5,0
25,6,6,0,1,0,0.833333333333333,0,8,1,0,"['NewCogniTAO/User/plans/domain_player/magneton/PlnDead.h', 'NewCogniTAO/User/plans/domain_player/magneton/PlnDead.cpp']",0,plans_domain_player_magneton::PlnDead,Magneton2Year,6,Magneton,6,4.16666666666667,0
9,6,6,0,1,0,0.666666666666667,0,4,1,0,"['NewCogniTAO/User/plans/domain_player/magneton/PlnInitGraph.h', 'NewCogniTAO/User/plans/domain_player/magneton/PlnInitGraph.cpp']",0,plans_domain_player_magneton::PlnInitGraph,Magneton2Year,6,Magneton,6,1.5,0
9,6,6,0,1,0,0.666666666666667,0,4,1,0,"['NewCogniTAO/User/plans/domain_player/magneton/PlnInitGraphLine.h', 'NewCogniTAO/User/plans/domain_player/magneton/PlnInitGraphLine.cpp']",0,plans_domain_player_magneton::PlnInitGraphLine,Magneton2Year,6,Magneton,6,1.5,0
62,10,7,0,1,0,0.857142857142857,1,24,1,0,"['NewCogniTAO/User/plans/domain_player/magneton/PlnMainMission.h', 'NewCogniTAO/User/plans/domain_player/magneton/PlnMainMission.cpp']",0,plans_domain_player_magneton::PlnMainMission,Magneton2Year,7,Magneton,7,8.85714285714286,7
42,6,6,0,1,0,0.833333333333333,0,25,1,0,"['NewCogniTAO/User/plans/domain_player/magneton/PlnMission.h', 'NewCogniTAO/User/plans/domain_player/magneton/PlnMission.cpp']",0,plans_domain_player_magneton::PlnMission,Magneton2Year,6,Magneton,6,7,0
